"Id","CAS","SMILES","Status","Experimental_value","Predicted value","BINARY Predicted value","BINARY with unpredicted"
"3525","76-44-8","C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3526","5557-27-7","O=C1c3c(O)ccc(OC)c3(Oc2cc(OC)cc(OC)c12)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3528","1838-94-4","O1CC1(C=C)C","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3529","3081-14-9","c1cc(ccc1NC(C)CCC(C)C)NC(C)CCC(C)C","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3530","161697-01-4","n1c2ccc(NC)c(c2(nc(c1CC)CC))C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3531","94-52-0","O=[N+]([O-])c1ccc2[nH]cnc2(c1)","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3532","79-20-9","O=C(OC)C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3533","99-07-0","Oc1cccc(c1)N(C)C","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3534","75-64-9","NC(C)(C)C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3535","124-40-3","N(C)C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3537","1845-30-3","OC1C=C(C)C2CC1C2(C)(C)","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3538","150-68-5","O=C(Nc1ccc(cc1)Cl)N(C)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3539","78-40-0","O=P(OCC)(OCC)OCC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3543","80266-02-0","[N-]=[N+]=Nc4ccc3c(nc1ccccc1c3(Nc2ccc(cc2(OC))NS(=O)(=O)C))c4","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3545","63-37-6","O=C1NC(=N)C=CN1C2OC(COP(=O)(O)O)C(O)C2(O)","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3546","122349-91-1","n2c1cc(N)c(cc1c(cc2C)C)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3547","67-63-0","OC(C)C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3548","28342-33-8","O=C3c5c(OC)c(OC)ccc5(c2ccc1cc4OCOc4(cc1c2N3C))","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3561","96-67-3","O=[N+]([O-])c1cc(N)c(O)c(c1)S(=O)(=O)O","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3562","20589-63-3","O=[N+]([O-])c3ccc2c5cccc4cccc(c1cccc3(c12))c45","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3563","642-83-1","O=C(OC1C(=O)OC2C(OC(=O)C)C(=O)OC12)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3564","6795-27-3","O=C(NN=Cc2c[n+]([O-])c1ccccc1[n+]2([O-]))C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3565","874-86-2","N#Cc1ccc(cc1)CCl","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3566","60-00-4","O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3549","96910-71-3","O=CC2=CC1(O)(CC(C)(C)CC1C3(C)(CC23(C=O)))","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3550","78-59-1","O=C1C=C(C)CC(C)(C)C1","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3551","57-66-9","O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3552","50-30-6","O=C(O)c1c(cccc1Cl)Cl","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3553","106-42-3","c1cc(ccc1C)C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3554","23246-96-0","O=C1OC3CCN2CC=C(COC(=O)C(O)(C(=C)CC1(=CC))CO)C23","Training","Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3555","122-80-5","O=C(Nc1ccc(N)cc1)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3559","80-40-0","O=S(=O)(OCC)c1ccc(cc1)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3560","77-79-2","O=S1(=O)(CC=CC1)","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3568","607-57-8","O=[N+]([O-])c2ccc3c1ccccc1Cc3(c2)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3569","72076-98-3","c1ccc5c(c1)cc4c3c5(ccc2cccc(c23)s4)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3570","17418-58-5","O=C2c4ccccc4(C(=O)c3c(N)c(Oc1ccccc1)cc(O)c23)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3573","54083-22-6","O=C(NN=C(C)C3(O)(Cc1c(O)c4C(=O)c5cccc(OC)c5(C(=O)c4(c(O)c1C(OC2OC(C)C(O)C(N)C2)C3))))c6ccccc6","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3574","872-05-9","C=CCCCCCCCC","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3575","1746-01-6","O1c3cc(c(cc3(Oc2cc(c(cc12)Cl)Cl))Cl)Cl","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3576","2784-27-2","O=C1NC(=O)C(N1)(c2ccccc2)c3ccc(O)cc3","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3577","84-15-1","c1ccc(cc1)c3ccccc3(c2ccccc2)","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3578","104-82-5","c1cc(ccc1C)CCl","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3579","90594-13-1","n2cc(N)cc3nc1ccccn1c23","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3580","146795-35-9","O=C(Nc1ccc(F)cc1)c2cc([N+](=O)[O-])sc2","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3581","530-62-1","O=C(n1cncc1)n2cncc2","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3582","119-34-6","O=[N+]([O-])c1cc(N)ccc1(O)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3583","102-01-2","O=C(Nc1ccccc1)CC(=O)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3584","146-68-9","O=[N+]([O-])c1ccc(cc1)n3nc(n[n+]3(c2ccc(cc2)I))c4ccccc4","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3585","89-72-5","Oc1ccccc1C(C)CC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3586","280-57-9","N12(CCN(CC1)CC2)","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3587","111712-45-9","O=P(OC(C)C(CBr)Br)(OC(C)C(CBr)Br)OC(C)C(CBr)Br","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3588","2381-21-7","c1cc2ccc3ccc(c4ccc(c1)c2c34)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3589","623-10-9","ONc1ccc(cc1)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3590","613-13-8","Nc1ccc2cc3ccccc3(cc2(c1))","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3591","13104-21-7","O=P(OC(=CBr)c1ccc(cc1Cl)Cl)(OC)OC","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3592","25265-71-8","OC(C)COCC(O)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3593","151258-40-1","OC5C=C3c2ccc1ccccc1c2c4cccc(c34)C5(O)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3594","122-14-5","O=[N+]([O-])c1ccc(OP(OC)(OC)=S)cc1C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3595","143-07-7","O=C(O)CCCCCCCCCCC","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3596","55-21-0","O=C(N)c1ccccc1","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3598","51-65-0","O=C(O)C(N)Cc1ccc(F)cc1","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3599","959-33-1","O=C(C=Cc1ccc(OC)cc1)c2ccccc2","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3600","5784-45-2","n1nc(c2ccccc2(c1))Cl","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3601","1193-54-0","O=C1NC(=O)C(=C1Cl)Cl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3602","100-41-4","c1ccc(cc1)CC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3603","458-37-7","O=C(C=Cc1ccc(O)c(OC)c1)CC(=O)C=Cc2ccc(O)c(OC)c2","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3604","17433-31-7","O=C(NNC(=O)C)c1ncccc1","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3606","4719-04-4","OCCN1CN(CN(C1)CCO)CCO","Training","Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3608","151-18-8","N#CCCN","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3615","536-33-4","n1ccc(cc1CC)C(N)=S","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3616","97931-39-0","O=[N+]([O-])c3c5ccccc5(c2ccc1cccc4c1c2c3CC4)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3617","106-97-8","CCCC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3619","110-57-6","C(=CCCl)CCl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3620","1615-02-7","O=C(O)C=Cc1ccc(cc1)Cl","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3621","103393-70-0","c1ccc2c(c1)c4cccc3cc(cc2c34)CCl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3622","7269-60-5","ONc2ncnc1c2(ncn1C)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3623","1074-12-0","O=CC(=O)c1ccccc1","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3624","5047-01-8","O=[N+]([O-])c3ccc2c(ccc1cc(ccc12)[N+](=O)[O-])c3","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3625","109-73-9","NCCCC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3627","25973-55-1","Oc1c(cc(cc1C(C)(C)CC)C(C)(C)CC)N2Nc3ccccc3(N2)","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3628","123-30-8","Oc1ccc(N)cc1","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3629","6270-13-9","OCCN(c1ccc2ccccc2(c1))CCO","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3631","50-00-0","O=C","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3632","99-98-9","Nc1ccc(cc1)N(C)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3633","92-62-6","n1c3cc(N)ccc3(cc2ccc(N)cc12)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3634","147293-15-0","n1ccc2c3nc(N)n(c3(ccc2(c1)))C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3635","614-48-2","O=C(C=Cc1cccc(c1)[N+](=O)[O-])c2ccccc2","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3636","94500-46-6","c1ccc2c(c1)cc3cc(c5cccc4ccc2c3c45)CCl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3637","620-89-3","O=[N+]([O-])c1ccc(cc1)Nc2ccc(cc2)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3638","756-79-6","O=P(OC)(OC)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3639","555-66-8","O=C(C=CCCCCC)CCc1ccc(O)c(OC)c1","Training","Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3641","112-53-8","OCCCCCCCCCCCC","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3642","13306-69-9","O(c1ccc(N)c(c1)C)P(OC)(OC)=S","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3643","117-08-8","O=C1OC(=O)c2c1c(c(c(c2Cl)Cl)Cl)Cl","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3644","2314-61-6","c1ccc(cc1)C2=CSC(=S)S2","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3645","6755-16-4","O=C(C=Cc1oc(cc1)[N+](=O)[O-])NCC","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3646","100333-37-7","OC5C=Cc4c(ccc3c2cccc1cccc(c12)c34)C5(O)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3648","19408-84-5","O=C(NCc1ccc(O)c(OC)c1)CCCCCCC(C)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3650","20562-03-2","OCC9OC(OC6CC5=CCC4C(CCC3(C)(C4(CC2N1CC(C)CCC1C(C)C23)))C5(C)CC6)C(O)C(O)C9(OC8OC(C)C(O)C(O)C8(OC7OC(C)C(O)C(O)C7(O)))","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3652","76180-96-6","n1cccc3c1ccc2c3(nc(N)n2C)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3653","70897-83-5","OC2CC13(OC3(C=CC=C1)(C2))","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3654","106671-91-4","O=Nc2c(nc1n2(ccs1))c3ccc(cc3)Cl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3656","1663-39-4","O=C(OC(C)(C)C)C=C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3676","534-07-6","O=C(CCl)CCl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3677","10159-53-2","O=P(O)(N)N(CCCl)CCCl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3678","53716-49-7","O=C(O)C(c1ccc3c(c1)[nH]c2ccc(cc23)Cl)C","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3679","602-06-2","O=C1c6cc(cc(O)c6(C(=O)c2c(O)cc(O)c(c12)c4c(O)cc(O)c3C(=O)c5c(O)cc(cc5(C(=O)c34))C))C","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3680","585-86-4","OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C(O)CO","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3657","616-44-4","c1cscc1C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3658","74940-61-7","O=C(OC(C(Cl)(Cl)Cl)P(=O)(OC)OC)CCl","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3659","63041-90-7","O=[N+]([O-])c4c5ccccc5(c1ccc2cccc3ccc4(c1c23))","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3660","6098-45-9","O=C(ON(c2ccc3c1ccccc1Cc3(c2))C(=O)C)c4ccccc4","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3661","121-89-1","O=C(c1cccc(c1)[N+](=O)[O-])C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3662","873-76-7","OCc1ccc(cc1)Cl","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3663","15743-13-2","O=C1C(=C(C(=O)C1(Cl)Cl)Cl)Cl","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3666","1806-54-8","O=P(OCCCCCCCC)(OCCCCCCCC)OCCCCCCCC","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3667","3208-16-0","o1cccc1CC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3668","106589-50-8","n2c5ccc1ccccc1c5(cc4c2ccc3C=CCCc34)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3669","78281-06-8","O=CN(O)c1ccc(cc1)c2ccccc2","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3672","84498-34-0","Oc3cc1ccccc1c4ccc2ccccc2c34","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3673","98-33-9","O=S(=O)(O)c1ccc(N)c(c1)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3674","134-62-3","O=C(c1cccc(c1)C)N(CC)CC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3681","13436-58-3","O=[N+]([O-])c2cccc1cn(nc12)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3684","5737-13-3","O=C1c4cccc3ccc2cccc1c2c34","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3685","125974-01-8","O=C1OCC(=C1Cl)CCl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3686","85-01-8","c1ccc3c(c1)ccc2ccccc23","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3687","75-04-7","NCC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3688","35203-91-9","O=S(=O)(N)c2cccc1cccnc12","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3689","50892-23-4","O=C(O)CSc1nc(cc(n1)Cl)Nc2cccc(c2C)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3690","611-23-4","O=Nc1ccccc1C","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3692","78448-09-6","Oc5cccc4c5(ccc3[nH]c2ccc1ccccc1c2c34)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3693","431-03-8","O=C(C(=O)C)C","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3694","43192-07-0","ONc1ccc(c(c1)C)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3695","95-93-2","c1c(c(cc(c1C)C)C)C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3696","146795-41-7","O=C(Nc1ccc(cc1)Br)c2cc([N+](=O)[O-])sc2","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3697","96918-27-3","O=[N+]([O-])c1oc2cc3ccc4cccc5ccc(c2(c1))c3c45","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3698","109-43-3","O=C(OCCCC)CCCCCCCCC(=O)OCCCC","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3700","136-77-6","Oc1ccc(c(O)c1)CCCCCC","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3701","18028-55-2","c1ccc2c(c1)[nH]c3c(ccc(c23)C)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3702","38178-41-5","O=[N+]([O-])c1ccc2Oc3ccccc3(Oc2(c1))","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3704","59-87-0","O=C(N)NN=Cc1oc(cc1)[N+](=O)[O-]","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3705","110690-43-2","N#Cc3ccc(nc3(OC(=O)c1cccc(c1)C(=O)N2C=C(F)C(=O)N(C2(=O))COCC))OC(=O)c4ccccc4","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3706","146177-58-4","n1c(N)n(c2cc(c3nc(c(nc3(c12))C)C)C)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3707","57-06-7","C(=NCC=C)=S","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3708","509-14-8","O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3709","122-20-3","OC(C)CN(CC(O)C)CC(O)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3710","50264-69-2","O=C(O)c1nn(c2ccccc12)Cc3ccc(cc3Cl)Cl","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3711","185-75-1","O2CCCC1(OC1)(C2)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3713","13345-21-6","Oc1ccc2ccc4c5ccccc5(cc3ccc1c2c34)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3714","35572-78-2","O=[N+]([O-])c1cc(N)c(c(c1)[N+](=O)[O-])C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3715","495-48-7","[O-][N+](=Nc1ccccc1)c2ccccc2","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3716","98-88-4","O=C(c1ccccc1)Cl","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3737","21232-47-3","[O-][N+](=Nc1ccc(c(c1)Cl)Cl)c2ccc(c(c2)Cl)Cl","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3738","354-33-6","FC(F)C(F)(F)F","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3741","82617-23-0","O=C(OC1OC1)N","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3717","437-50-3","O=C1c3cc(O)ccc3(Oc2cc(OC)cc(O)c12)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3718","117-80-6","O=C1c2ccccc2(C(=O)C(=C1Cl)Cl)","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3719","91254-96-5","O=[N+]([O-])c1ccc2c(O)cc4cccc3ccc1c2c34","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3720","523-66-0","n2c1occc1c(OC)c3ccc(OC)cc23","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3721","118-79-6","Oc1c(cc(cc1Br)Br)Br","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3722","504-78-9","N1CCSC1","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3725","122-39-4","c1ccc(cc1)Nc2ccccc2","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3726","637-07-0","O=C(OCC)C(Oc1ccc(cc1)Cl)(C)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3727","110-63-4","OCCCCO","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3728","612-58-8","n1cc(cc2ccccc12)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3729","577-19-5","O=[N+]([O-])c1ccccc1Br","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3730","2528-36-1","O=P(Oc1ccccc1)(OCCCC)OCCCC","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3731","97461-39-7","O=C(OC(C)(C)C)C=Cc1oc(cc1)[N+](=O)[O-]","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3733","79-15-2","O=C(N)CBr","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3734","446-86-6","O=[N+]([O-])c1ncn(c1Sc3ncnc2[nH]cnc23)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3743","115044-41-2","ON=C2Nc1c3nc(cnc3(ccc1N2C))C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3744","4130-42-1","Oc1c(cc(cc1C(C)(C)C)CC)C(C)(C)C","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3746","869-01-2","O=NN(C(=O)N)CCCC","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3747","23702-49-0","O=C1Oc3cccc4ccc2cccc1c2c34","Training","NON-Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3748","39965-42-9","O=C(C=Cc1oc(cc1)[N+](=O)[O-])NC(C)(C)C","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3749","15110-74-4","O=[N+]([O-])c2ccc3c1c(cccc1Cc3(c2))[N+](=O)[O-]","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3751","6804-07-5","O=C(OC)NN=Cc2c[n+]([O-])c1ccccc1[n+]2([O-])","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3753","64224-21-1","n1ccnc(c1)C2=C(C(=S)SS2)C","Training","NON-Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3754","92-87-5","Nc1ccc(cc1)c2ccc(N)cc2","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3755","1694-09-3","O=S(=O)(O)c1cccc(c1)CN(c2ccc(cc2)C(c3ccc(cc3)N(C)C)=C4C=CC(C=C4)=[N+](Cc5cccc(c5)S(=O)(=O)O)CC)CC","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3756","634-67-3","Nc1ccc(c(c1Cl)Cl)Cl","Training","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic","NON-Mutagenic"
"3758","10595-95-6","O=NN(C)CC","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3759","69533-68-2","O=[N+]([O-])c2ccc3c1ccc(cc1CCc3(c2))[N+](=O)[O-]","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3760","38246-95-6","ONc1ccc(OCC)cc1","Training","Mutagenic","Possible NON-Mutagenic","NON-Mutagenic",
"3761","57011-48-0","[N-]=[N+]=NCC(O)CN=[N+]=[N-]","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
"3762","367-25-9","Fc1ccc(N)c(F)c1","Training","Mutagenic","Mutagenic","Mutagenic","Mutagenic"
